C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_47_994.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_47_994.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_47_994.jpg, 0, 1, 0, 2.372453
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_48_109.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_48_109.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_48_109.jpg, -0.1208835, 1, 0, 3.777435
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_48_235.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_48_235.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_48_235.jpg, 0, 1, 0, 5.178274
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_48_350.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_48_350.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_48_350.jpg, 0, 1, 0, 6.562131
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_48_459.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_48_459.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_48_459.jpg, 0, 1, 0, 7.929888
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_48_577.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_48_577.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_48_577.jpg, 0, 1, 0, 9.057519
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_48_693.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_48_693.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_48_693.jpg, -0.2444367, 1, 0, 10.3649
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_48_802.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_48_802.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_48_802.jpg, 0, 1, 0, 11.51599
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_48_901.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_48_901.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_48_901.jpg, -0.1834023, 1, 0, 12.9017
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_49_001.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_49_001.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_49_001.jpg, 0, 1, 0, 13.82407
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_49_123.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_49_123.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_49_123.jpg, -0.0676593, 1, 0, 15.13768
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_49_235.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_49_235.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_49_235.jpg, -0.1563066, 1, 0, 16.04731
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_49_338.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_49_338.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_49_338.jpg, -0.06905819, 1, 0, 17.2342
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_49_458.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_49_458.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_49_458.jpg, -0.2812092, 1, 0, 18.41482
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_49_562.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_49_562.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_49_562.jpg, 0, 1, 0, 19.61786
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_49_679.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_49_679.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_49_679.jpg, -0.3511191, 1, 0, 20.75405
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_49_783.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_49_783.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_49_783.jpg, -0.041532, 1, 0, 21.68659
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_49_900.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_49_900.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_49_900.jpg, -0.3964269, 1, 0, 22.81907
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_50_011.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_50_011.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_50_011.jpg, -0.06533553, 1, 0, 23.81839
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_50_116.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_50_116.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_50_116.jpg, -0.3827595, 1, 0, 24.74667
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_50_242.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_50_242.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_50_242.jpg, -0.008800812, 1, 0, 26.08941
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_50_363.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_50_363.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_50_363.jpg, -0.3739155, 1, 0, 27.16077
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_50_476.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_50_476.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_50_476.jpg, -0.03711723, 1, 0, 28.099
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_50_597.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_50_597.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_50_597.jpg, -0.4016643, 1, 0, 29.15882
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_50_710.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_50_710.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_50_710.jpg, -0.06303696, 1, 0, 30.18896
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_50_824.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_50_824.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_50_824.jpg, 0, 1, 0, 30.18965
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_50_925.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_50_925.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_50_925.jpg, 0, 1, 0, 30.19225
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_51_033.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_51_033.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_51_033.jpg, 0, 1, 0, 30.18995
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_51_135.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_51_135.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_51_135.jpg, 0, 1, 0, 30.19022
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_51_253.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_51_253.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_51_253.jpg, -0.08032469, 1, 0, 30.18877
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_51_365.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_51_365.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_51_365.jpg, 0, 1, 0, 30.19024
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_51_472.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_51_472.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_51_472.jpg, -0.0683733, 1, 0, 30.18845
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_51_581.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_51_581.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_51_581.jpg, -0.3945, 1, 0, 30.16033
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_51_691.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_51_691.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_51_691.jpg, -0.7252176, 1, 0, 30.11211
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_51_801.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_51_801.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_51_801.jpg, -0.3968619, 1, 0, 30.19191
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_51_913.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_51_913.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_51_913.jpg, -0.06204626, 1, 0, 30.19209
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_52_015.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_52_015.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_52_015.jpg, 0, 1, 0, 30.1898
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_52_127.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_52_127.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_52_127.jpg, 0, 1, 0, 30.19046
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_52_247.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_52_247.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_52_247.jpg, 0, 1, 0, 30.19026
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_52_352.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_52_352.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_52_352.jpg, 0, 1, 0, 30.18942
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_52_454.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_52_454.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_52_454.jpg, 0, 1, 0, 30.18962
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_52_558.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_52_558.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_52_558.jpg, 0, 1, 0, 30.19036
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_52_669.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_52_669.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_52_669.jpg, -0.197493, 1, 0, 30.18271
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_52_781.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_52_781.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_52_781.jpg, 0, 1, 0, 30.18997
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_52_905.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_52_905.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_52_905.jpg, 0, 1, 0, 30.19027
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_53_025.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_53_025.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_53_025.jpg, 0, 1, 0, 30.19034
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_53_144.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_53_144.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_53_144.jpg, 0, 1, 0, 30.19031
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_53_266.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_53_266.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_53_266.jpg, 0, 1, 0, 30.19053
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_53_373.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_53_373.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_53_373.jpg, 0, 1, 0, 30.1903
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_53_476.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_53_476.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_53_476.jpg, 0, 1, 0, 30.1903
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_53_590.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_53_590.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_53_590.jpg, -0.1883025, 1, 0, 30.18316
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_53_713.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_53_713.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_53_713.jpg, 0, 1, 0, 30.18993
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_53_826.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_53_826.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_53_826.jpg, 0, 1, 0, 30.19027
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_53_928.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_53_928.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_53_928.jpg, 0, 1, 0, 30.19055
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_54_034.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_54_034.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_54_034.jpg, 0, 1, 0, 30.19034
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_54_150.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_54_150.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_54_150.jpg, 0, 1, 0, 30.1903
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_54_252.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_54_252.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_54_252.jpg, 0, 1, 0, 30.19029
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_54_363.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_54_363.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_54_363.jpg, -0.3359709, 1, 0, 30.16888
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_54_473.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_54_473.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_54_473.jpg, -0.006945007, 1, 0, 30.18948
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_54_580.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_54_580.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_54_580.jpg, 0, 1, 0, 30.19009
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_54_695.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_54_695.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_54_695.jpg, 0, 1, 0, 30.19025
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_54_810.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_54_810.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_54_810.jpg, -0.0719181, 1, 0, 30.18923
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_54_913.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_54_913.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_54_913.jpg, -0.2322759, 1, 0, 30.18202
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_55_021.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_55_021.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_55_021.jpg, 0, 1, 0, 30.18981
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_55_123.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_55_123.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_55_123.jpg, 0, 1, 0, 30.19028
C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\center_2019_02_15_14_55_55_245.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\left_2019_02_15_14_55_55_245.jpg, C:\Users\ivanchen\Downloads\simulator-windows-64\Data\IMG\right_2019_02_15_14_55_55_245.jpg, 0, 1, 0, 30.1903
